1096.7,0,0,868.01,0,1033.7,0,307.85,0,0,0,0,596.34,0,0,0,806.43,0,0,0,835.05,0,0,0,0,2656.8,1422.3,482.78,0,140.29,1210.9,755.86,1462,538.89,0,794.19,929.99,0,0,0,0,0,0,0,0,0,561.41,1549.1,0,0,0,1443.1,1319,2169.9,0,0,0,0,956.24,0,0,0,0,0,0,0,0,177.79,0,0,1019.5,0,0,0,0,1087.7,0,0,0,0,0,1600.6,0,0,324.39,0,0,0,303.16,891.92,219.29,0,0,0,0,0,0,0,0,390.33,0,0,115.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.59,0,0,775.02,997.96,0,0,866.52,0,0,0,0,551.89,0,0,0,1014.1,0,0,720.83,0,828.86,1203.2,1771.8,446.56,840.21,0,0,0,0,0,0,0,0,647.19,0,0,0,270.61,611.61,0,362.21,0,0,0,530.75,0,0,1053.4,0,0,0,1220.3,966.69,0,0,0,0,0,0,752.77,0,0,0,0,0,0,0,0,0,0,0,887.08,0,0,0,0,0,0,0,0,0,2027.8,0,823.89,0,0,474.38,0,0,0,629.63,0,633.76,307.98,1307.4,189.35,0,684.69,0,0,0,841.7,0,0,0,0,0,0,1195.4,0,0,600,0,0,0,924.08,0,1499.8,0,0,516.5,0,701.98,459.21,852.29,0,1166,0,0,0,0,0,0,0,0,3285.5,772.12,636.73,0,0,0,934.13,1816.7,0,0,75.538,825.3,0,0,0,347.81,0,0,0,0,0,0,0,242.46,2764.2,842.5,500.95,746.02,0,1363.5,0,293.26,0,1171.6,0,1065.3,354.23,0,1273.6,0,0,0,808.07
2837.8,1,0,2251.6,0,2682.1,0,799.9,0,0,0,0,1549.3,0,0,0,2092,0,0,0,2166.4,0,0,0,0,6888.3,3692,1250.9,0,364.91,3140.8,1961,3793,1401.6,0,2062.4,2409.3,0,0,0,0,0,0,0,0,0,1456.4,4017.4,0,0,0,3739.5,3424.1,5630.5,0,0,0,0,2481,0,0,0,0,0,0,0,0,459.66,0,0,2645.8,0,0,0,0,2821.8,0,0,0,0,0,4153.6,0,0,842.9,0,0,0,787.38,2313.8,568.4,0,0,0,0,0,0,0,0,1014.4,0,0,295.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.5,0,0,2010.9,2588.9,0,0,2247.1,0,0,0,0,1433.1,0,0,0,2629.6,0,0,1868.9,0,2149.8,3121.7,4594.6,1159.7,2179.6,0,0,0,0,0,0,0,0,1677.2,0,0,0,702.03,1586.7,0,939.94,0,0,0,1378.3,0,0,2726.8,0,0,0,3157.6,2503.8,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,0,2300.5,0,0,0,0,0,0,0,0,0,5256,0,2135.8,0,0,1231.1,0,0,0,1632.6,0,1643.8,798.53,3392.1,491.44,0,1775.7,0,0,0,2182.5,0,0,0,0,0,0,3101.9,0,0,1557.2,0,0,0,2397.5,0,3888.2,0,0,1341.9,0,1821.4,1191.5,2210.4,0,3022.9,0,0,0,0,0,0,0,0,8517.8,2002.1,1653.7,0,0,0,2424.2,4712.3,0,0,195.98,2138,0,0,0,902.06,0,0,0,0,0,0,0,630.33,7170.2,2182.4,1299.2,1935.4,0,3540.2,0,761.87,0,3043.2,0,2762.6,921.11,0,3305.6,0,0,0,2100.5
2997.4,0,1,2376.9,0,2833.1,0,845.06,0,0,0,0,1637.5,0,0,0,2208,0,0,0,2290.1,0,0,0,0,7272.7,3899.4,1322.5,0,385.52,3319.1,2069,4005.6,1480.2,0,2179.5,2544.1,0,0,0,0,0,0,0,0,0,1537.2,4245.3,0,0,0,3951.8,3616.8,5944,0,0,0,0,2621.1,0,0,0,0,0,0,0,0,485.39,0,0,2793.6,0,0,0,0,2979.6,0,0,0,0,0,4386.2,0,0,891.06,0,0,0,832.57,2443,600.85,0,0,0,0,0,0,0,0,1071.2,0,0,312.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538.1,0,0,2123.7,2732.8,0,0,2373.4,0,0,0,0,1512.7,0,0,0,2778.7,0,0,1974,0,2269.4,3296.2,4851.1,1227.2,2301.9,0,0,0,0,0,0,0,0,1772.4,0,0,0,743.42,1678,0,991.92,0,0,0,1456.8,0,0,2880,0,0,0,3333.6,2645.9,0,0,0,0,0,0,2059.3,0,0,0,0,0,0,0,0,0,0,0,2429.2,0,0,0,0,0,0,0,0,0,5550.6,0,2256,0,0,1300.9,0,0,0,1722.7,0,1735.1,843.3,3581.1,518.03,0,1874,0,0,0,2304,0,0,0,0,0,0,3275.3,0,0,1643.5,0,0,0,2531.9,0,4107.8,0,0,1416.5,0,1924.8,1258.5,2334.5,0,3193.7,0,0,0,0,0,0,0,0,8997.9,2114.8,1746.4,0,0,0,2559.6,4974.2,0,0,206.92,2257.7,0,0,0,953.53,0,0,0,0,0,0,0,665.14,7574.6,2305.4,1371.4,2046.3,0,3738.8,0,804.25,0,3213.8,0,2916.7,972.8,0,3491.6,0,0,0,2218.2
6575.5,0,0,5210.1,0,6209.6,0,1851.9,0,0,0,0,3589.6,0,0,0,4842.3,0,0,0,5019.3,0,0,0,0,15949,8554.7,2896.3,0,843.37,7277.6,4538.2,8787.8,3244.7,0,4774.5,5580.9,0,0,0,0,0,0,0,0,0,3369.9,9307.2,0,0,0,8665.2,7926.7,13031,0,0,0,0,5742.8,0,0,0,0,0,0,0,0,1065.9,0,0,6120,0,0,0,0,6532.9,0,0,0,0,0,9616.9,0,0,1950.5,0,0,0,1823.6,5353.5,1319.6,0,0,0,0,0,0,0,0,2349.3,0,0,686.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5564.1,0,0,4654.2,5994.1,0,0,5204.3,0,0,0,0,3318.7,0,0,0,6091.7,0,0,4327.7,0,4978.2,7229.1,10636,2686.1,5045.9,0,0,0,0,0,0,0,0,3883.5,0,0,0,1626.5,3674.4,0,2175.8,0,0,0,3188.5,0,0,6316.4,0,0,0,7311.1,5803.1,0,0,0,0,0,0,4512.9,0,0,0,0,0,0,0,0,0,0,0,5330,0,0,0,0,0,0,0,0,0,12171,0,4945.1,0,0,2849.9,0,0,0,3777.7,0,3806.8,1852.4,7858.4,1137.9,0,4109.9,0,0,0,5053.8,0,0,0,0,0,0,7182.7,0,0,3604.5,0,0,0,5549.4,0,9005,0,0,3106.2,0,4220.3,2759.6,5123,0,7005.8,0,0,0,0,0,0,0,0,19736,4637.5,3830.6,0,0,0,5611.6,10912,0,0,453.54,4953.7,0,0,0,2091,0,0,0,0,0,0,0,1460.3,16612,5058.9,3005.5,4482.4,0,8196.9,0,1763,0,7046.9,0,6394.8,2133.9,0,7659.4,0,0,0,4865.1
2010.9,0,0,1594.3,1,1899.1,0,566,0,0,0,0,1095.9,0,0,0,1481.2,0,0,0,1534.3,0,0,0,0,4878.1,2614.1,886.12,0,259.55,2224,1387.5,2685.3,990.88,0,1460.4,1706.5,0,0,0,0,0,0,0,0,0,1030.4,2845,0,0,0,2649.1,2424.3,3984.6,0,0,0,0,1757.2,0,0,0,0,0,0,0,0,325.4,0,0,1874.7,0,0,0,0,1998.3,0,0,0,0,0,2940.1,0,0,596.22,0,0,0,558.95,1639.6,402.76,0,0,0,0,0,0,0,0,718.25,0,0,209.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.5,0,0,1423.9,1833.1,0,0,1591.3,0,0,0,0,1013.7,0,0,0,1862.2,0,0,1323.5,0,1522.4,2210.9,3253.3,821.86,1543.9,0,0,0,0,0,0,0,0,1187.8,0,0,0,497.2,1123.5,0,665.28,0,0,0,975.49,0,0,1931.3,0,0,0,2236.4,1773.8,0,0,0,0,0,0,1381.8,0,0,0,0,0,0,0,0,0,0,0,1627.5,0,0,0,0,0,0,0,0,0,3721.4,0,1512.6,0,0,871.98,0,0,0,1156,0,1163.7,566.51,2401.5,347.35,0,1256.7,0,0,0,1545.2,0,0,0,0,0,0,2195.4,0,0,1103,0,0,0,1697.8,0,2754.4,0,0,948.86,0,1290,844.52,1566.4,0,2142.5,0,0,0,0,0,0,0,0,6032.3,1418.7,1171.1,0,0,0,1715.8,3335.2,0,0,138.93,1514.7,0,0,0,638.72,0,0,0,0,0,0,0,445.98,5078.5,1545.5,920.3,1371.6,0,2505.7,0,539.01,0,2153.3,0,1955,651.42,0,2339.2,0,0,0,1485.9
6280.7,0,0,4978.1,0,5933,0,1768.7,0,0,0,0,3430.8,0,0,0,4626.6,0,0,0,4794.4,0,0,0,0,15238,8172.4,2766.3,0,806.64,6952.5,4336.4,8396.5,3102.1,0,4561.8,5331.3,0,0,0,0,0,0,0,0,0,3221.4,8891.6,0,0,0,8278.5,7574.3,12453,0,0,0,0,5488,0,0,0,0,0,0,0,0,1018.3,0,0,5848.5,0,0,0,0,6241.8,0,0,0,0,0,9188.6,0,0,1864.2,0,0,0,1741.2,5115.6,1260.3,0,0,0,0,0,0,0,0,2244.9,0,0,654.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5314.8,0,0,4445.8,5727.2,0,0,4971.7,0,0,0,0,3170.5,0,0,0,5819.7,0,0,4133.1,0,4756.6,6906,10163,2565.7,4820.7,0,0,0,0,0,0,0,0,3709.7,0,0,0,1553.8,3510,0,2078.4,0,0,0,3046.7,0,0,6034.4,0,0,0,6984,5542.6,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,5093.2,0,0,0,0,0,0,0,0,0,11630,0,4724.4,0,0,2722.7,0,0,0,3610.5,0,3637.8,1768.5,7508.3,1087.4,0,3927.4,0,0,0,4828.6,0,0,0,0,0,0,6862.8,0,0,3443.2,0,0,0,5302.1,0,8602.4,0,0,2968.9,0,4031.6,2635.8,4893.6,0,6691.5,0,0,0,0,0,0,0,0,18853,4430.1,3659.9,0,0,0,5362.3,10426,0,0,432.86,4731,0,0,0,1997.3,0,0,0,0,0,0,0,1394.7,15871,4832,2871.5,4281.7,0,7832.1,0,1684.3,0,6734.3,0,6110.3,2038.5,0,7318.5,0,0,0,4648.8
3671.6,0,0,2911.3,0,3469.8,1,1034.7,0,0,0,0,2005,0,0,0,2705.7,0,0,0,2803.6,0,0,0,0,8909.3,4777.2,1618.4,0,471.75,4064.9,2536.1,4905.7,1812.9,0,2667.2,3116.3,0,0,0,0,0,0,0,0,0,1883.3,5197.1,0,0,0,4838.4,4429.3,7281.8,0,0,0,0,3209.3,0,0,0,0,0,0,0,0,594.93,0,0,3421.1,0,0,0,0,3651.1,0,0,0,0,0,5373.8,0,0,1089.8,0,0,0,1018.9,2993.7,735.97,0,0,0,0,0,0,0,0,1312.2,0,0,382.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,0,0,2601.3,3348.3,0,0,2906.9,0,0,0,0,1853.3,0,0,0,3404.3,0,0,2417.2,0,2782.5,4038.7,5941.6,1499.3,2818.6,0,0,0,0,0,0,0,0,2169.2,0,0,0,908.67,2053.6,0,1215,0,0,0,1782.9,0,0,3528.1,0,0,0,4083.3,3240.1,0,0,0,0,0,0,2522.7,0,0,0,0,0,0,0,0,0,0,0,2975.3,0,0,0,0,0,0,0,0,0,6799.2,0,2762,0,0,1592.6,0,0,0,2111.5,0,2126.1,1032.4,4389.3,635.38,0,2296.2,0,0,0,2823.8,0,0,0,0,0,0,4012.2,0,0,2013.8,0,0,0,3101.9,0,5030.2,0,0,1736.1,0,2356.8,1543.2,2860,0,3912.8,0,0,0,0,0,0,0,0,11022,2590.9,2140.2,0,0,0,3136.2,6096.2,0,0,253.16,2766.9,0,0,0,1167.4,0,0,0,0,0,0,0,814.88,9277.6,2823.8,1680.2,2505,0,4580,0,985.02,0,3937,0,3572.5,1191.7,0,4277.4,0,0,0,2717.3
3928.5,0,0,3112.6,0,3710.1,0,1107.2,0,0,0,0,2146.2,0,0,0,2892.9,0,0,0,2999.9,0,0,0,0,9528.3,5112,1731.8,0,504.12,4349.1,2709.7,5252.6,1940.9,0,2854.6,3333.7,0,0,0,0,0,0,0,0,0,2013.7,5562.6,0,0,0,5179.4,4737,7786.7,0,0,0,0,3431.7,0,0,0,0,0,0,0,0,636.24,0,0,3656.5,0,0,0,0,3901.9,0,0,0,0,0,5746.7,0,0,1166.5,0,0,0,1089.6,3197.7,789.16,0,0,0,0,0,0,0,0,1404.9,0,0,410.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323.8,0,0,2780.5,3581.4,0,0,3109.7,0,0,0,0,1981.9,0,0,0,3639,0,0,2585.4,0,2972.6,4318.2,6355.3,1606.4,3015.4,0,0,0,0,0,0,0,0,2320.7,0,0,0,971.69,2196.2,0,1300.1,0,0,0,1905.7,0,0,3772,0,0,0,4366.6,3467.3,0,0,0,0,0,0,2696.2,0,0,0,0,0,0,0,0,0,0,0,3185.7,0,0,0,0,0,0,0,0,0,7274.5,0,2955.2,0,0,1703.5,0,0,0,2256,0,2274.2,1106.5,4693.9,679.06,0,2454,0,0,0,3017.4,0,0,0,0,0,0,4292.4,0,0,2153.8,0,0,0,3316.1,0,5380.3,0,0,1856.4,0,2522.7,1647.3,3060.8,0,4185.3,0,0,0,0,0,0,0,0,11792,2769.8,2289.8,0,0,0,3352.5,6516.5,0,0,270.69,2958.9,0,0,0,1249.3,0,0,0,0,0,0,0,872.51,9927,3022.2,1795.6,2678.9,0,4899,0,1053.9,0,4212,0,3822,1275.5,0,4578.4,0,0,0,2908.8
7274.5,0,0,5764.8,0,6871.4,0,2050,1,0,0,0,3973.1,0,0,0,5358.1,0,0,0,5554.2,0,0,0,0,17649,9464.4,3205.3,0,934.47,8052.7,5020,9724.7,3591.8,0,5285.4,6174,0,0,0,0,0,0,0,0,0,3731.1,10299,0,0,0,9590.1,8771.5,14419,0,0,0,0,6355.9,0,0,0,0,0,0,0,0,1179.3,0,0,6773.8,0,0,0,0,7226.7,0,0,0,0,0,10639,0,0,2159.8,0,0,0,2017.7,5923.8,1462.2,0,0,0,0,0,0,0,0,2601.2,0,0,759.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156.1,0,0,5150,6632.4,0,0,5757.8,0,0,0,0,3670.5,0,0,0,6738.6,0,0,4788.2,0,5506,7997.7,11770,2973.8,5584.5,0,0,0,0,0,0,0,0,4297.5,0,0,0,1798.9,4065.5,0,2408,0,0,0,3527.6,0,0,6986.6,0,0,0,8087.1,6419.5,0,0,0,0,0,0,4996.1,0,0,0,0,0,0,0,0,0,0,0,5897.6,0,0,0,0,0,0,0,0,0,13471,0,5472.2,0,0,3153.8,0,0,0,4181,0,4212.7,2050.5,8693.3,1259.7,0,4546.5,0,0,0,5590,0,0,0,0,0,0,7946.1,0,0,3989.8,0,0,0,6140.5,0,9963.2,0,0,3437,0,4669.9,3050.9,5668.4,0,7751.5,0,0,0,0,0,0,0,0,21831,5129.5,4239.7,0,0,0,6207.9,12071,0,0,502.09,5479.8,0,0,0,2312.5,0,0,0,0,0,0,0,1616.4,18379,5595.3,3325.3,4959.5,0,9067.9,0,1951.1,0,7797.5,0,7075.8,2360.2,0,8475,0,0,0,5382.2
2204,0,0,1747.3,0,2082.3,0,620.47,0,1,0,0,1204,0,0,0,1625.4,0,0,0,1681.4,0,0,0,0,5347.9,2867.7,971.35,0,282.64,2439.3,1523.3,2947.3,1089.5,0,1600,1870.6,0,0,0,0,0,0,0,0,0,1130.7,3118.8,0,0,0,2904,2657.1,4371.1,0,0,0,0,1925.5,0,0,0,0,0,0,0,0,358.82,0,0,2051.1,0,0,0,0,2191.1,0,0,0,0,0,3224.3,0,0,655.13,0,0,0,610.64,1794.7,441.94,0,0,0,0,0,0,0,0,787.71,0,0,229.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864.4,0,0,1559.9,2011.9,0,0,1743.6,0,0,0,0,1113.2,0,0,0,2041.9,0,0,1449.6,0,1669.9,2423.9,3566.1,899.98,1691,0,0,0,0,0,0,0,0,1301.5,0,0,0,544.97,1231.6,0,729.69,0,0,0,1068.8,0,0,2119.3,0,0,0,2452,1944.8,0,0,0,0,0,0,1513.6,0,0,0,0,0,0,0,0,0,0,0,1789.9,0,0,0,0,0,0,0,0,0,4080.9,0,1657.1,0,0,956.04,0,0,0,1267.7,0,1277.3,620.96,2636.6,382.59,0,1380.7,0,0,0,1697,0,0,0,0,0,0,2408.2,0,0,1208.1,0,0,0,1860.6,0,3016.7,0,0,1044,0,1416.4,924.56,1718.3,0,2348.2,0,0,0,0,0,0,0,0,6619.3,1553.6,1285.4,0,0,0,1883.1,3662.5,0,0,151.88,1662,0,0,0,701.69,0,0,0,0,0,0,0,490.04,5571.3,1696.7,1007.5,1501.4,0,2747.6,0,592.25,0,2363.6,0,2146.2,715.54,0,2568.2,0,0,0,1632
