Year,Month,Day,Temp
2012,6,13,92
2012,6,13,92
2012,6,13,104
2012,6,13,109
2012,6,13,107
2012,6,13,101
2012,6,13,99
2012,6,14,96
2012,6,14,91
2012,6,14,97
2012,6,14,105
2012,6,14,107
2012,6,14,108
2012,6,14,98
2012,6,15,94
2012,6,15,92
2012,6,15,96
2012,6,15,108
2012,6,15,103
2012,6,15,63
2012,6,16,94
2012,6,16,91
2012,6,16,96
2012,6,16,102
2012,6,16,108
2012,6,16,108
2012,6,16,101
2012,6,17,96
2012,6,17,98
2012,6,17,104
2012,6,17,109
2012,6,17,109
2012,6,17,101
2012,6,17,99
2012,6,18,96
2012,6,18,94
2012,6,18,85
2012,6,18,95
2012,6,18,98
2012,6,18,92
2012,6,18,91
2012,6,18,87
2012,6,19,85
2012,6,19,84
2012,6,19,90
2012,6,19,100
2012,6,19,104
2012,6,19,105
2012,6,19,96
2012,6,19,91
2012,6,20,87
2012,6,20,89
2012,6,20,94
2012,6,20,105
2012,6,20,109
2012,6,20,58
2012,6,20,102
2012,6,20,98
2012,6,21,95
2012,6,21,94
2012,6,21,95
2012,6,21,101
2012,6,21,108
2012,6,21,108
2012,6,21,103
2012,6,21,99
2012,6,22,92
2012,6,22,95
2012,6,22,107
2012,6,22,109
2012,6,22,94
2012,6,23,90
2012,6,23,90
2012,6,23,96
2012,6,23,108
2012,6,23,107
2012,6,23,101
2012,6,23,96
2012,6,24,96
2012,6,24,94
2012,6,24,96
2012,6,24,102
2012,6,24,107
2012,6,24,107
2012,6,24,102
2012,6,24,98
2012,6,25,94
2012,6,25,90
2012,6,25,95
2012,6,25,102
2012,6,25,107
2012,6,25,103
2012,6,25,101
2012,6,25,98
2012,6,26,96
2012,6,26,93
2012,6,26,95
2012,6,26,99
2012,6,26,103
2012,6,26,104
2012,6,26,99
2012,6,26,89
2012,6,27,88
2012,6,27,92
2012,6,27,94
2012,6,27,99
2012,6,27,104
2012,6,27,100
2012,6,27,95
2012,6,28,91
2012,6,28,87
2012,6,28,94
2012,6,28,102
2012,6,28,107
2012,6,28,106
2012,6,28,101
2012,6,29,93
2012,6,29,91
2012,6,29,95
2012,6,29,103
2012,6,29,107
2012,6,29,100
2012,6,29,94
2012,6,30,90
2012,6,30,95
2012,6,30,108
2012,6,30,107
2012,6,30,100
2012,6,30,95
2012,7,1,91
2012,7,1,90
2012,7,1,97
2012,7,1,105
2012,7,1,110
2012,7,1,108
2012,7,1,100
2012,7,1,97
2012,7,2,94
2012,7,2,91
2012,7,2,95
2012,7,2,102
2012,7,2,107
2012,7,2,105
2012,7,2,96
2012,7,3,94
2012,7,3,92
2012,7,3,95
2012,7,3,96
2012,7,3,92
2012,7,3,91
2012,7,4,76
2012,7,4,92
2012,7,4,101
2012,7,4,105
2012,7,4,97
2012,7,4,90
2012,7,4,88
2012,7,5,87
2012,7,5,86
2012,7,5,90
2012,7,5,99
2012,7,5,95
2012,7,5,89
2012,7,6,87
2012,7,6,87
2012,7,6,94
2012,7,6,97
2012,7,6,78
2012,7,6,78
2012,7,7,77
2012,7,7,77
2012,7,7,78
2012,7,7,80
2012,7,7,82
2012,7,7,83
2012,7,7,81
2012,7,8,81
2012,7,8,80
2012,7,8,86
2012,7,8,89
2012,7,8,90
2012,7,8,91
2012,7,8,86
2012,7,8,84
2012,7,9,83
2012,7,9,83
2012,7,9,82
2012,7,9,92
2012,7,9,92
2012,7,9,89
2012,7,9,88
2012,7,10,84
2012,7,10,84
2012,7,10,86
2012,7,10,93
2012,7,10,95
2012,7,10,95
2012,7,10,90
2012,7,11,82
2012,7,11,82
2012,7,11,87
2012,7,11,92
2012,7,11,90
2012,7,11,87
2012,7,11,85
2012,7,12,85
2012,7,12,86
2012,7,12,90
2012,7,12,83
2012,7,12,83
2012,7,13,82
2012,7,13,83
2012,7,13,89
2012,7,13,95
2012,7,13,92
2012,7,13,80
2012,7,13,81
2012,7,14,80
2012,7,14,81
2012,7,14,86
2012,7,14,88
2012,7,14,91
2012,7,14,87
2012,7,14,85
2012,7,15,84
2012,7,15,83
2012,7,15,87
2012,7,15,93
2012,7,15,98
2012,7,15,96
2012,7,15,90
2012,7,15,86
2012,7,16,84
2012,7,16,83
2012,7,16,89
2012,7,16,99
2012,7,16,99
2012,7,16,88
2012,7,17,87
2012,7,17,86
2012,7,17,89
2012,7,17,96
2012,7,17,99
2012,7,17,100
2012,7,17,94
2012,7,17,89
2012,7,18,87
2012,7,18,85
2012,7,18,92
2012,7,18,100
2012,7,18,98
2012,7,18,92
2012,7,19,92
2012,7,19,92
2012,7,19,92
2012,7,19,99
2012,7,19,103
2012,7,19,104
2012,7,19,96
2012,7,19,94
2012,7,20,91
2012,7,20,92
2012,7,20,96
2012,7,20,97
2012,7,20,92
2012,7,20,91
2012,7,20,88
2012,7,21,85
2012,7,21,84
2012,7,21,87
2012,7,21,96
2012,7,21,95
2012,7,21,88
2012,7,21,88
2012,7,22,86
2012,7,22,84
2012,7,22,89
2012,7,22,96
2012,7,22,97
2012,7,22,94
2012,7,22,92
2012,7,23,90
2012,7,23,90
2012,7,23,97
2012,7,23,96
2012,7,23,94
2012,7,23,90
2012,7,23,88
2012,7,24,87
2012,7,24,86
2012,7,24,89
2012,7,24,96
2012,7,24,100
2012,7,24,100
2012,7,24,87
2012,7,25,84
2012,7,25,83
2012,7,25,86
2012,7,25,92
2012,7,25,91
2012,7,25,87
2012,7,25,85
2012,7,26,83
2012,7,26,83
2012,7,26,84
2012,7,26,88
2012,7,26,90
2012,7,26,88
2012,7,26,87
2012,7,27,86
2012,7,27,85
2012,7,27,90
2012,7,27,95
2012,7,27,85
2012,7,28,84
2012,7,28,86
2012,7,28,85
2012,7,28,94
2012,7,28,93
2012,7,28,86
2012,7,28,85
2012,7,29,84
2012,7,29,87
2012,7,29,89
2012,7,29,86
2012,7,29,88
2012,7,29,85
2012,7,29,85
2012,7,30,84
2012,7,30,84
2012,7,30,87
2012,7,30,89
2012,7,30,87
2012,7,30,86
2012,7,31,85
2012,7,31,84
2012,7,31,78
2012,7,31,79
2012,7,31,81
2012,7,31,82
2012,7,31,82
2012,7,31,81
2012,8,1,81
2012,8,1,81
2012,8,1,80
2012,8,1,82
2012,8,1,85
2012,8,1,83
2012,8,1,83
2012,8,2,82
2012,8,2,85
2012,8,2,98
2012,8,2,93
2012,8,2,89
2012,8,2,88
2012,8,3,86
2012,8,3,86
2012,8,3,94
2012,8,3,96
2012,8,3,90
2012,8,4,85
2012,8,4,83
2012,8,4,86
2012,8,4,89
2012,8,4,92
2012,8,4,86
2012,8,5,83
2012,8,5,82
2012,8,5,93
2012,8,5,95
2012,8,5,90
2012,8,6,86
2012,8,6,84
2012,8,6,87
2012,8,6,94
2012,8,6,92
2012,8,6,92
2012,8,6,88
2012,8,6,85
2012,8,7,83
2012,8,7,82
2012,8,7,84
2012,8,7,82
2012,8,7,88
2012,8,7,89
2012,8,7,86
2012,8,7,85
2012,8,8,85
2012,8,8,83
2012,8,8,87
2012,8,8,93
2012,8,8,82
2012,8,8,81
2012,8,8,80
2012,8,9,80
2012,8,9,84
2012,8,9,87
2012,8,9,86
2012,8,9,87
2012,8,9,84
2012,8,9,82
2012,8,10,81
2012,8,10,81
2012,8,10,90
2012,8,10,90
2012,8,10,92
2012,8,10,89
2012,8,10,86
2012,8,11,87
2012,8,11,91
2012,8,11,80
2012,8,11,76
2012,8,11,81
2012,8,11,80
2012,8,12,80
2012,8,12,79
2012,8,12,85
2012,8,12,92
2012,8,12,93
2012,8,12,87
2012,8,13,84
2012,8,13,81
2012,8,13,84
2012,8,13,89
2012,8,13,86
2012,8,13,82
2012,8,13,82
2012,8,14,80
2012,8,14,80
2012,8,14,83
2012,8,14,88
2012,8,14,88
2012,8,14,85
2012,8,14,82
2012,8,15,81
2012,8,15,81
2012,8,15,83
2012,8,15,91
2012,8,15,90
2012,8,15,85
2012,8,15,83
2012,8,16,81
2012,8,16,80
2012,8,16,90
2012,8,16,86
2012,8,16,84
2012,8,17,83
2012,8,17,81
2012,8,17,84
2012,8,17,90
2012,8,17,94
2012,8,17,95
2012,8,18,83
2012,8,18,86
2012,8,18,94
2012,8,18,95
2012,8,18,91
2012,8,18,89
2012,8,19,88
2012,8,19,88
2012,8,19,89
2012,8,19,85
2012,8,20,83
2012,8,20,82
2012,8,20,87
2012,8,20,91
2012,8,20,82
2012,8,20,82
2012,8,20,81
2012,8,21,81
2012,8,21,81
2012,8,21,78
2012,8,21,82
2012,8,21,84
2012,8,21,81
2012,8,22,80
2012,8,22,79
2012,8,22,83
2012,8,22,89
2012,8,22,90
2012,8,22,83
2012,8,22,80
2012,8,22,79
2012,8,23,79
2012,8,23,79
2012,8,23,80
2012,8,23,85
2012,8,23,82
2012,8,23,86
2012,8,23,83
2012,8,24,80
2012,8,24,79
2012,8,24,81
2012,8,24,86
2012,8,24,82
2012,8,24,81
2012,8,24,80
2012,8,25,80
2012,8,25,79
2012,8,25,82
2012,8,25,82
2012,8,25,81
2012,8,25,80
2012,8,26,80
2012,8,26,81
2012,8,26,87
2012,8,26,90
2012,8,26,82
2012,8,27,81
2012,8,27,82
2012,8,27,92
2012,8,27,87
2012,8,27,79
2012,8,27,80
2012,8,28,80
2012,8,28,79
2012,8,28,82
2012,8,28,89
2012,8,28,86
2012,8,28,80
2012,8,28,80
2012,8,29,80
2012,8,29,76
2012,8,29,76
2012,8,29,86
2012,8,29,87
2012,8,29,83
2012,8,29,82
2012,8,30,81
2012,8,30,81
2012,8,30,80
2012,8,30,82
2012,8,30,85
2012,8,30,81
2012,8,30,80
2012,8,31,79
2012,8,31,78
2012,8,31,82
2012,8,31,90
2012,8,31,92
2012,8,31,91
2012,8,31,86
2012,9,1,83
2012,9,1,83
2012,9,1,85
2012,9,1,91
2012,9,1,94
2012,9,1,93
2012,9,1,88
2012,9,2,85
2012,9,2,84
2012,9,2,95
2012,9,2,88
2012,9,2,83
2012,9,2,82
2012,9,2,81
2012,9,3,81
2012,9,3,80
2012,9,3,90
2012,9,3,91
2012,9,3,87
2012,9,3,85
2012,9,4,83
2012,9,4,82
2012,9,4,90
2012,9,4,85
2012,9,4,84
2012,9,5,82
2012,9,5,81
2012,9,5,84
2012,9,5,92
2012,9,5,94
2012,9,5,92
2012,9,5,87
2012,9,6,84
2012,9,6,81
2012,9,6,84
2012,9,6,90
2012,9,6,92
2012,9,6,91
2012,9,6,83
2012,9,6,84
2012,9,7,81
2012,9,7,81
2012,9,7,86
2012,9,7,88
2012,9,7,84
2012,9,8,81
2012,9,8,78
2012,9,8,79
2012,9,8,91
2012,9,8,89
2012,9,8,85
2012,9,9,82
2012,9,9,84
2012,9,9,92
2012,9,9,95
2012,9,9,93
2012,9,9,87
2012,9,9,86
2012,9,10,83
2012,9,10,82
2012,9,10,87
2012,9,10,97
2012,9,10,94
2012,9,10,90
2012,9,10,87
2012,9,11,84
2012,9,11,83
2012,9,11,86
2012,9,11,90
2012,9,11,94
2012,9,11,90
2012,9,11,87
2012,9,11,85
2012,9,12,83
2012,9,12,82
2012,9,12,86
2012,9,12,92
2012,9,12,85
2012,9,12,84
2012,9,13,82
2012,9,13,85
2012,9,13,90
2012,9,13,95
2012,9,13,89
2012,9,13,86
2012,9,13,84
2012,9,14,83
2012,9,14,82
2012,9,14,84
2012,9,14,87
2012,9,14,84
2012,9,14,85
2012,9,14,79
2012,9,15,80
2012,9,15,78
2012,9,15,81
2012,9,15,89
2012,9,15,89
2012,9,15,90
2012,9,15,81
2012,9,15,79
2012,9,16,77
2012,9,16,78
2012,9,16,83
2012,9,16,88
2012,9,16,89
2012,9,16,90
2012,9,16,85
2012,9,17,82
2012,9,17,81
2012,9,17,83
2012,9,17,88
2012,9,17,85
2012,9,17,82
2012,9,17,81
2012,9,18,80
2012,9,18,78
2012,9,18,81
2012,9,18,84
2012,9,18,86
2012,9,18,83
2012,9,18,82
2012,9,18,80
2012,9,19,78
2012,9,19,81
2012,9,19,87
2012,9,19,91
2012,9,19,89
2012,9,19,84
2012,9,19,81
2012,9,20,79
2012,9,20,78
2012,9,20,81
2012,9,20,87
2012,9,20,91
2012,9,20,88
2012,9,20,84
2012,9,20,81
2012,9,21,79
2012,9,21,80
2012,9,21,88
2012,9,21,92
2012,9,21,89
2012,9,21,83
2012,9,21,79
2012,9,22,77
2012,9,22,80
2012,9,22,91
2012,9,22,96
2012,9,22,92
2012,9,22,82
2012,9,22,78
2012,9,23,77
2012,9,23,80
2012,9,23,90
2012,9,23,95
2012,9,23,91
2012,9,23,78
2012,9,24,76
2012,9,24,75
2012,9,24,80
2012,9,24,90
2012,9,24,93
2012,9,24,92
2012,9,24,83
2012,9,24,79
2012,9,25,77
2012,9,25,76
2012,9,25,79
2012,9,25,90
2012,9,25,93
2012,9,25,80
2012,9,26,76
2012,9,26,91
2012,9,26,93
2012,9,26,83
2012,9,27,77
2012,9,27,75
2012,9,27,78
2012,9,27,89
2012,9,27,92
2012,9,27,82
2012,9,27,78
2012,9,28,77
2012,9,28,75
2012,9,28,79
2012,9,28,94
2012,9,28,90
2012,9,28,81
2012,9,28,78
2012,9,29,76
2012,9,29,74
2012,9,29,89
2012,9,29,94
2012,9,29,90
2012,9,29,83
2012,9,30,75
2012,9,30,73
2012,9,30,90
2012,9,30,91
2012,9,30,81
2012,9,30,77
2012,10,1,73
2012,10,1,72
2012,10,1,77
2012,10,1,93
2012,10,1,78
2012,10,2,78
2012,10,2,89
2012,10,2,94
2012,10,2,90
2012,10,2,81
2012,10,2,80
2012,10,3,95
2012,10,3,78
2012,10,3,81
2012,10,3,91
2012,10,3,81
2012,10,3,77
2012,10,4,75
2012,10,4,79
2012,10,4,90
2012,10,4,97
2012,10,4,93
2012,10,5,72
2012,10,5,76
2012,10,5,96
2012,10,5,92
2012,10,5,77
2012,10,6,73
2012,10,6,69
2012,10,6,76
2012,10,6,91
2012,10,6,91
2012,10,6,78
2012,10,6,74
2012,10,7,72
2012,10,7,71
2012,10,7,75
2012,10,7,90
2012,10,7,93
2012,10,7,89
2012,10,7,78
2012,10,7,73
2012,10,8,72
2012,10,8,69
2012,10,8,75
2012,10,8,77
2012,10,8,73
2012,10,9,70
2012,10,9,69
2012,10,9,75
2012,10,9,88
2012,10,9,77
2012,10,9,73
2012,10,10,71
2012,10,10,69
2012,10,10,76
2012,10,10,92
2012,10,10,78
2012,10,10,74
2012,10,11,72
2012,10,11,69
2012,10,11,74
2012,10,11,88
2012,10,11,91
2012,10,11,86
2012,10,11,76
2012,10,11,73
2012,10,12,94
2012,10,12,73
2012,10,13,71
2012,10,13,69
2012,10,13,73
2012,10,13,90
2012,10,13,77
2012,10,13,74
2012,10,14,72
2012,10,14,75
2012,10,14,95
2012,10,14,92
2012,10,14,79
2012,10,14,75
2012,10,15,72
2012,10,15,71
2012,10,15,76
2012,10,15,89
2012,10,15,94
2012,10,15,89
2012,10,15,82
2012,10,15,74
2012,10,16,72
2012,10,16,68
2012,10,16,72
2012,10,16,86
2012,10,16,89
2012,10,16,85
2012,10,16,76
2012,10,16,73
2012,10,17,70
2012,10,17,68
2012,10,17,73
2012,10,17,85
2012,10,17,89
2012,10,17,76
2012,10,17,73
2012,10,18,71
2012,10,18,69
2012,10,18,71
2012,10,18,85
2012,10,18,89
2012,10,18,84
2012,10,18,75
2012,10,18,70
2012,10,19,67
2012,10,19,72
2012,10,19,83
2012,10,19,84
2012,10,19,74
2012,10,19,70
2012,10,20,68
2012,10,20,67
2012,10,20,70
2012,10,20,85
2012,10,20,71
2012,10,21,68
2012,10,21,70
2012,10,21,85
2012,10,21,83
2012,10,21,69
2012,10,22,85
2012,10,22,87
2012,10,22,74
2012,10,22,69
2012,10,23,67
2012,10,23,65
2012,10,23,70
2012,10,23,85
2012,10,23,70
2012,10,23,71
2012,10,24,66
2012,10,24,80
2012,10,24,82
2012,10,24,78
2012,10,24,67
2012,10,25,61
2012,10,25,65
2012,10,25,77
2012,10,25,81
2012,10,25,69
2012,10,25,65
2012,10,26,63
2012,10,26,64
2012,10,26,85
2012,10,26,79
2012,10,26,63
2012,10,27,62
2012,10,27,64
2012,10,27,85
2012,10,27,78
2012,10,27,68
2012,10,28,62
2012,10,28,62
2012,10,28,79
2012,10,28,61
2012,10,28,67
2012,10,28,63
2012,10,29,60
2012,10,29,78
2012,10,29,83
2012,10,29,78
2012,10,29,69
2012,10,29,65
2012,10,30,64
2012,10,30,63
2012,10,30,77
2012,10,30,85
2012,10,30,79
2012,10,31,63
2012,10,31,61
2012,10,31,63
2012,10,31,79
2012,10,31,83
2012,10,31,80
2012,10,31,65
2012,11,1,63
2012,11,1,61
2012,11,1,64
2012,11,1,77
2012,11,1,83
2012,11,1,68
2012,11,1,65
2012,11,2,63
2012,11,2,62
2012,11,2,64
2012,11,2,74
2012,11,2,77
2012,11,2,65
2012,11,3,62
2012,11,3,65
2012,11,3,78
2012,11,4,62
2012,11,4,62
2012,11,4,64
2012,11,4,74
2012,11,4,80
2012,11,4,74
2012,11,4,67
2012,11,4,64
2012,11,5,63
2012,11,5,62
2012,11,5,63
2012,11,5,77
2012,11,5,75
2012,11,5,66
2012,11,5,63
2012,11,6,61
2012,11,6,59
2012,11,6,61
2012,11,6,76
2012,11,6,80
2012,11,6,73
2012,11,6,63
2012,11,7,61
2012,11,7,60
2012,11,7,80
2012,11,7,84
2012,11,7,78
2012,11,7,66
2012,11,7,63
2012,11,8,61
2012,11,8,60
2012,11,8,62
2012,11,8,76
2012,11,8,82
2012,11,8,78
2012,11,8,65
2012,11,8,62
2012,11,9,60
2012,11,9,60
2012,11,9,80
2012,11,9,86
2012,11,9,66
2012,11,10,61
2012,11,10,59
2012,11,10,63
2012,11,10,79
2012,11,10,86
2012,11,10,72
2012,11,11,63
2012,11,11,63
2012,11,11,80
2012,11,11,77
2012,11,11,67
2012,11,11,64
2012,11,12,62
2012,11,12,60
2012,11,12,63
2012,11,12,79
2012,11,12,84
2012,11,12,77
2012,11,12,68
2012,11,13,61
2012,11,13,60
2012,11,13,74
2012,11,13,62
2012,11,13,59
2012,11,14,58
2012,11,14,57
2012,11,14,60
2012,11,14,76
2012,11,14,81
2012,11,14,74
2012,11,14,63
2012,11,15,58
2012,11,15,58
2012,11,15,59
2012,11,15,73
2012,11,15,80
2012,11,15,73
2012,11,15,63
2012,11,15,61
2012,11,16,56
2012,11,16,73
2012,11,16,80
2012,11,17,57
2012,11,17,54
2012,11,17,56
2012,11,17,80
2012,11,17,63
2012,11,18,55
2012,11,18,53
2012,11,18,82
2012,11,18,74
2012,11,18,60
2012,11,19,56
2012,11,19,58
2012,11,19,77
2012,11,19,81
2012,11,19,61
2012,11,20,57
2012,11,20,55
2012,11,20,58
2012,11,20,75
2012,11,20,80
2012,11,20,76
2012,11,20,58
2012,11,21,52
2012,11,21,55
2012,11,21,74
2012,11,21,79
2012,11,21,71
2012,11,21,58
2012,11,22,53
2012,11,22,52
2012,11,22,56
2012,11,22,74
2012,11,22,77
2012,11,22,60
2012,11,22,56
2012,11,23,51
2012,11,23,76
2012,11,23,71
2012,11,23,58
2012,11,24,53
2012,11,24,53
2012,11,24,76
2012,11,24,77
2012,11,24,71
2012,11,24,60
2012,11,25,55
2012,11,25,53
2012,11,25,56
2012,11,25,73
2012,11,25,59
2012,11,25,56
2012,11,26,53
2012,11,26,52
2012,11,26,59
2012,11,26,73
2012,11,26,78
2012,11,26,70
2012,11,26,58
2012,11,26,55
2012,11,27,53
2012,11,27,59
2012,11,27,73
2012,11,27,77
2012,11,27,70
2012,11,27,58
2012,11,27,58
2012,11,28,51
2012,11,28,50
2012,11,28,55
2012,11,28,73
2012,11,28,77
2012,11,28,71
2012,11,28,55
2012,11,29,51
2012,11,29,50
2012,11,29,55
2012,11,29,80
2012,11,29,74
2012,11,29,65
2012,11,30,55
2012,11,30,68
2012,11,30,71
2012,11,30,66
2012,11,30,59
2012,11,30,57
2012,12,1,55
2012,12,1,52
2012,12,1,67
2012,12,1,73
2012,12,1,67
2012,12,1,54
2012,12,2,50
2012,12,2,52
2012,12,2,69
2012,12,2,74
2012,12,2,69
2012,12,2,55
2012,12,3,50
2012,12,3,46
2012,12,3,51
2012,12,3,69
2012,12,3,73
2012,12,3,69
2012,12,3,54
2012,12,3,50
2012,12,4,47
2012,12,4,50
2012,12,4,74
2012,12,4,69
2012,12,4,53
2012,12,5,51
2012,12,5,50
2012,12,5,69
2012,12,5,74
2012,12,5,68
2012,12,6,51
2012,12,6,69
2012,12,6,77
2012,12,6,73
2012,12,6,61
2012,12,7,51
2012,12,7,53
2012,12,7,56
2012,12,7,74
2012,12,7,78
2012,12,7,65
2012,12,7,56
2012,12,8,53
2012,12,8,56
2012,12,8,73
2012,12,8,71
2012,12,8,58
2012,12,8,55
2012,12,9,53
2012,12,9,53
2012,12,9,74
2012,12,9,82
2012,12,9,72
2012,12,9,60
2012,12,9,56
2012,12,10,54
2012,12,10,53
2012,12,10,55
2012,12,10,76
2012,12,10,81
2012,12,10,74
2012,12,10,58
2012,12,11,56
2012,12,11,56
2012,12,11,59
2012,12,11,63
2012,12,11,60
2012,12,11,62
2012,12,11,58
2012,12,11,53
2012,12,12,50
2012,12,12,49
2012,12,12,50
2012,12,12,69
2012,12,12,71
2012,12,12,62
2012,12,13,57
2012,12,13,56
2012,12,13,56
2012,12,13,72
2012,12,13,76
2012,12,13,67
2012,12,13,66
2012,12,14,59
2012,12,14,65
2012,12,14,72
2012,12,14,69
2012,12,14,63
2012,12,14,62
2012,12,15,60
2012,12,15,59
2012,12,15,70
2012,12,15,76
2012,12,15,69
2012,12,15,63
2012,12,15,59
2012,12,16,59
2012,12,16,61
2012,12,16,70
2012,12,16,67
2012,12,16,61
2012,12,16,60
2012,12,17,58
2012,12,17,55
2012,12,17,56
2012,12,17,67
2012,12,17,72
2012,12,17,67
2012,12,17,60
2012,12,18,54
2012,12,18,55
2012,12,18,68
2012,12,18,76
2012,12,18,63
2012,12,19,57
2012,12,19,55
2012,12,19,65
2012,12,19,72
2012,12,19,57
2012,12,20,55
2012,12,20,51
2012,12,20,53
2012,12,20,69
2012,12,20,51
2012,12,21,49
2012,12,21,49
2012,12,21,52
2012,12,21,65
2012,12,21,72
2012,12,21,67
2012,12,21,54
2012,12,22,47
2012,12,22,48
2012,12,22,71
2012,12,22,67
2012,12,22,53
2012,12,22,49
2012,12,23,46
2012,12,23,53
2012,12,23,63
2012,12,23,59
2012,12,23,51
2012,12,23,51
2012,12,24,49
2012,12,24,48
2012,12,24,47
2012,12,24,66
2012,12,24,61
2012,12,25,45
2012,12,25,49
2012,12,25,47
2012,12,25,53
2012,12,25,60
2012,12,25,51
2012,12,25,51
2012,12,26,49
2012,12,26,48
2012,12,26,54
2012,12,26,64
2012,12,26,59
2012,12,26,54
2012,12,26,52
2012,12,27,51
2012,12,27,52
2012,12,28,47
2012,12,28,47
2012,12,28,46
2012,12,28,54
2012,12,28,53
2012,12,28,54
2012,12,29,51
2012,12,29,64
2012,12,29,70
2012,12,29,55
2012,12,29,52
2012,12,30,48
2012,12,30,60
2012,12,30,63
2012,12,30,59
2012,12,30,49
2012,12,30,46
2012,12,31,46
2012,12,31,45
2012,12,31,52
2012,12,31,55
2013,1,1,44
2013,1,1,48
2013,1,1,58
2013,1,1,56
2013,1,1,49
2013,1,2,44
2013,1,2,44
2013,1,2,46
2013,1,2,49
2013,1,2,45
2013,1,2,43
2013,1,3,44
2013,1,3,44
2013,1,3,55
2013,1,3,45
2013,1,3,41
2013,1,4,40
2013,1,4,40
2013,1,4,50
2013,1,4,60
2013,1,4,55
2013,1,4,44
2013,1,5,39
2013,1,5,41
2013,1,5,42
2013,1,5,53
2013,1,5,43
2013,1,5,40
2013,1,6,38
2013,1,6,41
2013,1,6,53
2013,1,6,49
2013,1,6,42
2013,1,7,39
2013,1,7,39
2013,1,7,45
2013,1,7,55
2013,1,7,44
2013,1,8,39
2013,1,8,40
2013,1,8,49
2013,1,8,58
2013,1,8,56
2013,1,8,49
2013,1,8,45
2013,1,9,44
2013,1,9,43
2013,1,9,69
2013,1,9,64
2013,1,10,51
2013,1,10,49
2013,1,10,56
2013,1,11,52
2013,1,11,51
2013,1,11,65
2013,1,11,72
2013,1,11,68
2013,1,11,59
2013,1,11,55
2013,1,12,51
2013,1,12,47
2013,1,12,49
2013,1,12,50
2013,1,12,70
2013,1,12,62
2013,1,12,59
2013,1,13,57
2013,1,13,54
2013,1,13,53
2013,1,13,67
2013,1,13,73
2013,1,13,60
2013,1,14,55
2013,1,14,53
2013,1,14,53
2013,1,14,56
2013,1,14,65
2013,1,14,55
2013,1,15,49
2013,1,15,46
2013,1,15,47
2013,1,15,64
2013,1,15,72
2013,1,15,69
2013,1,15,57
2013,1,16,52
2013,1,16,50
2013,1,16,50
2013,1,16,71
2013,1,16,59
2013,1,16,56
2013,1,17,56
2013,1,17,60
2013,1,17,65
2013,1,17,69
2013,1,17,61
2013,1,17,58
2013,1,18,56
2013,1,18,55
2013,1,18,55
2013,1,18,58
2013,1,18,60
2013,1,18,58
2013,1,18,55
2013,1,19,50
2013,1,19,60
2013,1,19,65
2013,1,19,54
2013,1,19,50
2013,1,20,48
2013,1,20,48
2013,1,20,46
2013,1,20,55
2013,1,20,63
2013,1,20,54
2013,1,20,51
2013,1,21,49
2013,1,21,46
2013,1,21,63
2013,1,21,53
2013,1,21,49
2013,1,22,47
2013,1,22,43
2013,1,22,45
2013,1,22,63
2013,1,22,52
2013,1,22,48
2013,1,23,45
2013,1,23,63
2013,1,23,68
2013,1,23,65
2013,1,23,53
2013,1,23,49
2013,1,24,47
2013,1,24,44
2013,1,24,46
2013,1,24,64
2013,1,24,68
2013,1,24,66
2013,1,24,53
2013,1,25,47
2013,1,25,65
2013,1,25,53
2013,1,25,49
2013,1,26,46
2013,1,26,48
2013,1,26,63
2013,1,26,66
2013,1,26,56
2013,1,27,48
2013,1,27,47
2013,1,27,47
2013,1,27,71
2013,1,27,68
2013,1,27,54
2013,1,27,50
2013,1,28,49
2013,1,28,49
2013,1,28,64
2013,1,28,70
2013,1,28,68
2013,1,28,53
2013,1,29,47
2013,1,29,46
2013,1,29,51
2013,1,29,67
2013,1,29,73
2013,1,29,70
2013,1,29,54
2013,1,29,50
2013,1,30,47
2013,1,30,45
2013,1,30,46
2013,1,30,71
2013,1,30,74
2013,1,30,69
2013,1,30,53
2013,1,31,50
2013,1,31,48
2013,1,31,65
2013,1,31,71
2013,1,31,67
2013,1,31,54
2013,2,1,48
2013,2,1,74
2013,2,1,70
2013,2,1,59
2013,2,2,54
2013,2,2,56
2013,2,2,59
2013,2,2,69
2013,2,2,75
2013,2,2,60
2013,2,2,56
2013,2,3,54
2013,2,3,51
2013,2,3,54
2013,2,3,78
2013,2,3,72
2013,2,3,67
2013,2,3,65
2013,2,4,64
2013,2,4,63
2013,2,4,64
2013,2,4,65
2013,2,4,65
2013,2,4,64
2013,2,4,63
2013,2,5,59
2013,2,5,59
2013,2,5,60
2013,2,5,62
2013,2,5,63
2013,2,5,64
2013,2,5,63
2013,2,5,63
2013,2,6,62
2013,2,6,62
2013,2,6,63
2013,2,6,69
2013,2,6,67
2013,2,6,59
2013,2,7,54
2013,2,7,53
2013,2,7,64
2013,2,7,68
2013,2,7,67
2013,2,8,51
2013,2,8,50
2013,2,8,50
2013,2,8,64
2013,2,8,68
2013,2,8,59
2013,2,8,55
2013,2,9,53
2013,2,9,51
2013,2,9,52
2013,2,9,65
2013,2,9,72
2013,2,9,69
2013,2,9,57
2013,2,9,52
2013,2,10,47
2013,2,10,51
2013,2,10,67
2013,2,10,73
2013,2,10,70
2013,2,10,59
2013,2,10,55
2013,2,11,53
2013,2,11,50
2013,2,11,49
2013,2,11,69
2013,2,11,73
2013,2,11,71
2013,2,11,60
2013,2,11,56
